Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label
61.248824708531714,UDP,192.168.1.143,192.168.1.244,20411,639,754,162769,Attack
39.84207219852385,TCP,192.168.1.55,192.168.1.84,9424,443,820,532927,Attack
48.85604692736134,TCP,192.168.1.213,192.168.1.164,44641,212,285,1447353,Normal
2.7499709648937887,UDP,192.168.1.120,192.168.1.197,23887,646,808,920960,Attack
55.33614340189674,UDP,192.168.1.28,192.168.1.133,47228,430,180,426361,Normal
11.28061194195099,UDP,192.168.1.22,192.168.1.141,62444,334,198,620696,Attack
12.601226285368005,UDP,192.168.1.144,192.168.1.235,26038,751,789,94739,Attack
30.82443216262383,ICMP,192.168.1.130,192.168.1.139,47529,496,785,556080,Attack
77.7988157393376,UDP,192.168.1.146,192.168.1.230,27079,798,298,148905,Attack
3.6069697818203905,UDP,192.168.1.195,192.168.1.184,39139,347,844,1107544,Normal
77.86304303547328,TCP,192.168.1.220,192.168.1.129,33433,323,711,1390613,Attack
33.04320234077194,UDP,192.168.1.92,192.168.1.35,14763,567,748,164674,Attack
14.41889981755221,UDP,192.168.1.74,192.168.1.173,42028,891,763,643535,Attack
54.55211506352535,UDP,192.168.1.152,192.168.1.165,63072,656,996,54376,Normal
64.72644984102341,TCP,192.168.1.55,192.168.1.28,41451,306,155,109252,Normal
49.45933231885385,ICMP,192.168.1.137,192.168.1.157,8047,162,494,446780,Attack
64.40771395051392,ICMP,192.168.1.86,192.168.1.51,18372,779,625,925137,Normal
1.4641206808396645,UDP,192.168.1.145,192.168.1.50,6857,857,230,1302891,Normal
20.832728753492002,ICMP,192.168.1.253,192.168.1.103,54879,407,64,22249,Attack
94.23269162941261,UDP,192.168.1.234,192.168.1.7,15152,898,330,929729,Attack
34.65748726281975,TCP,192.168.1.77,192.168.1.109,5266,630,242,1093570,Normal
80.41421519957544,ICMP,192.168.1.231,192.168.1.30,33337,813,336,547562,Normal
41.7194859127864,UDP,192.168.1.236,192.168.1.22,13028,152,484,1161522,Normal
47.77747682529407,TCP,192.168.1.45,192.168.1.153,30171,465,92,1390928,Attack
73.6855397643964,UDP,192.168.1.225,192.168.1.122,60154,723,97,1197358,Attack
16.151350988001667,UDP,192.168.1.87,192.168.1.122,6368,161,573,850773,Normal
6.89971918832748,TCP,192.168.1.168,192.168.1.232,57302,579,171,826769,Normal
56.60135961689349,UDP,192.168.1.97,192.168.1.15,56164,628,833,1399622,Attack
20.952986761357593,UDP,192.168.1.27,192.168.1.181,28231,947,620,1077209,Normal
61.79383141824061,TCP,192.168.1.236,192.168.1.66,25079,424,790,1384690,Normal
57.666916175455405,UDP,192.168.1.172,192.168.1.190,6787,489,703,833564,Attack
27.412206227821933,TCP,192.168.1.47,192.168.1.70,50760,59,950,728611,Normal
88.73707441919133,ICMP,192.168.1.233,192.168.1.146,55196,811,780,945887,Normal
8.905947094239874,UDP,192.168.1.112,192.168.1.181,21971,672,358,92920,Normal
76.71951385962328,UDP,192.168.1.194,192.168.1.68,24130,46,608,380760,Normal
42.395562387741414,TCP,192.168.1.188,192.168.1.50,27595,630,268,1026425,Attack
54.51993915455149,UDP,192.168.1.254,192.168.1.68,35993,748,88,815318,Normal
90.54977960416451,UDP,192.168.1.205,192.168.1.244,3809,939,301,1119310,Attack
77.3919203371306,ICMP,192.168.1.82,192.168.1.226,50833,412,311,1420594,Normal
61.72651311594003,TCP,192.168.1.144,192.168.1.211,22048,648,229,54975,Attack
62.990350498667716,ICMP,192.168.1.152,192.168.1.141,18239,979,229,801358,Attack
20.336820235012652,TCP,192.168.1.97,192.168.1.119,21007,741,723,385593,Attack
82.0163305406876,ICMP,192.168.1.209,192.168.1.21,32269,944,244,1158319,Normal
84.8780883600469,ICMP,192.168.1.44,192.168.1.159,16226,223,748,684928,Attack
3.354821214832071,ICMP,192.168.1.80,192.168.1.94,41496,724,841,248557,Normal
3.762382944704412,TCP,192.168.1.65,192.168.1.112,2773,307,490,146339,Attack
15.232183941335897,ICMP,192.168.1.80,192.168.1.26,37381,278,660,1187781,Attack
16.208967913033035,UDP,192.168.1.187,192.168.1.232,18595,170,760,838047,Attack
2.8229440638839476,TCP,192.168.1.28,192.168.1.93,24397,755,59,1238285,Normal
7.11360250311216,TCP,192.168.1.132,192.168.1.103,16631,861,857,1274119,Attack
73.8814010729442,ICMP,192.168.1.146,192.168.1.228,50796,522,846,1414501,Normal
17.19828218881836,ICMP,192.168.1.51,192.168.1.17,58328,429,909,49387,Normal
50.38775625578853,UDP,192.168.1.89,192.168.1.61,38047,556,133,362138,Normal
84.97634144515081,UDP,192.168.1.50,192.168.1.89,52175,644,148,970796,Normal
97.11758692651729,TCP,192.168.1.11,192.168.1.30,40796,153,851,251896,Normal
29.29403052022329,TCP,192.168.1.82,192.168.1.138,20201,574,123,535056,Normal
5.249971986322488,UDP,192.168.1.226,192.168.1.226,39073,309,670,619356,Attack
8.210462959802278,ICMP,192.168.1.141,192.168.1.8,15774,317,190,913540,Attack
85.68415222282252,TCP,192.168.1.249,192.168.1.112,34464,116,718,684078,Normal
52.83618483089856,ICMP,192.168.1.19,192.168.1.227,57757,372,356,238221,Attack
99.10897207118359,ICMP,192.168.1.62,192.168.1.173,13291,554,982,223527,Attack
68.64824002630682,ICMP,192.168.1.92,192.168.1.142,53047,522,991,1136051,Normal
49.39469584780729,TCP,192.168.1.127,192.168.1.96,23450,555,759,673560,Normal
71.79385696186702,UDP,192.168.1.118,192.168.1.128,2308,566,836,151205,Normal
80.18233736401706,UDP,192.168.1.138,192.168.1.229,64707,137,243,1312535,Attack
91.22242910600056,TCP,192.168.1.115,192.168.1.195,20872,465,671,1344663,Normal
65.64311674204933,ICMP,192.168.1.63,192.168.1.235,35716,432,484,813904,Normal
81.79139987462538,UDP,192.168.1.156,192.168.1.152,18726,756,993,163446,Normal
76.13815962623396,ICMP,192.168.1.229,192.168.1.169,55165,883,471,357358,Attack
77.44046569371702,TCP,192.168.1.198,192.168.1.97,60548,373,904,552039,Attack
68.45699090240251,TCP,192.168.1.36,192.168.1.94,43433,885,473,710949,Attack
43.08946365757749,TCP,192.168.1.233,192.168.1.23,36835,637,400,1188654,Normal
41.39835528605013,ICMP,192.168.1.247,192.168.1.113,16576,886,37,1419841,Normal
87.84809385348117,ICMP,192.168.1.44,192.168.1.175,13905,35,777,1319322,Attack
58.3185964707659,TCP,192.168.1.225,192.168.1.53,58500,569,376,1487237,Normal
25.727020674031642,UDP,192.168.1.177,192.168.1.189,8990,882,541,1237535,Normal
73.31483131552875,ICMP,192.168.1.3,192.168.1.121,50662,226,385,1418714,Attack
83.8897868572624,UDP,192.168.1.176,192.168.1.206,26060,392,47,425054,Attack
43.698185382748825,UDP,192.168.1.74,192.168.1.20,51572,463,878,1242495,Attack
92.29654968228425,ICMP,192.168.1.151,192.168.1.137,25915,804,379,1114447,Attack
23.07477838686871,UDP,192.168.1.241,192.168.1.97,15234,963,659,1442426,Normal
53.46395211387534,TCP,192.168.1.159,192.168.1.119,45226,751,619,982395,Attack
50.875378818526684,TCP,192.168.1.182,192.168.1.247,44549,692,684,260540,Attack
20.938711115272955,TCP,192.168.1.234,192.168.1.246,29759,968,396,991336,Normal
46.6168975794388,UDP,192.168.1.254,192.168.1.69,38070,310,820,589507,Normal
55.87041508541928,ICMP,192.168.1.134,192.168.1.103,22913,941,672,1272665,Normal
22.15555534528142,UDP,192.168.1.3,192.168.1.133,22488,511,353,1041881,Attack
92.2211865076656,UDP,192.168.1.44,192.168.1.208,65277,942,720,1046283,Normal
29.25555823564374,TCP,192.168.1.136,192.168.1.142,16888,483,889,230210,Normal
40.03846772831597,ICMP,192.168.1.177,192.168.1.54,52632,499,314,283216,Normal
29.951136195338044,ICMP,192.168.1.196,192.168.1.55,38490,185,715,3414,Normal
64.39222771498827,ICMP,192.168.1.204,192.168.1.242,14523,541,14,1262828,Normal
47.05414225289677,TCP,192.168.1.218,192.168.1.173,8544,382,240,354366,Normal
24.156057269315777,ICMP,192.168.1.41,192.168.1.116,55012,904,494,1060555,Attack
5.319592105793857,ICMP,192.168.1.125,192.168.1.207,42672,504,522,1349168,Attack
85.50345905374547,ICMP,192.168.1.110,192.168.1.136,32440,991,214,1029592,Normal
97.40130617183037,UDP,192.168.1.7,192.168.1.203,30658,918,82,16383,Normal
7.77300152387761,UDP,192.168.1.54,192.168.1.119,43314,93,826,1112701,Normal
54.74675628292823,UDP,192.168.1.136,192.168.1.75,36338,831,980,874294,Normal
85.32667459141933,ICMP,192.168.1.62,192.168.1.238,54740,918,187,627058,Attack
79.74566283922196,ICMP,192.168.1.98,192.168.1.158,26165,616,141,839600,Normal
28.957139699375713,UDP,192.168.1.200,192.168.1.116,57964,935,399,1058684,Normal
83.08724360529772,ICMP,192.168.1.117,192.168.1.147,7052,541,163,427665,Attack
33.43345379448445,TCP,192.168.1.57,192.168.1.16,52376,586,153,1265283,Attack
21.488652345228353,TCP,192.168.1.82,192.168.1.129,54459,221,48,1093318,Attack
20.457161094438526,TCP,192.168.1.198,192.168.1.251,10679,514,846,550979,Attack
70.79313385180764,UDP,192.168.1.61,192.168.1.27,22118,939,423,416810,Attack
53.219578899719224,TCP,192.168.1.190,192.168.1.47,40595,968,707,278902,Attack
72.63828733814258,ICMP,192.168.1.242,192.168.1.69,59766,1013,692,675325,Attack
37.97455290975083,UDP,192.168.1.243,192.168.1.237,63701,423,673,132480,Normal
3.9033039205315756,TCP,192.168.1.135,192.168.1.177,17970,785,157,1180111,Attack
8.397136982999298,UDP,192.168.1.44,192.168.1.170,56474,55,251,550103,Normal
3.7572629106582323,UDP,192.168.1.214,192.168.1.159,15425,1018,635,133219,Normal
53.47441466478268,UDP,192.168.1.76,192.168.1.170,63410,338,290,1187542,Attack
24.51874567625335,ICMP,192.168.1.88,192.168.1.94,2063,900,311,155397,Normal
61.58291867542639,ICMP,192.168.1.209,192.168.1.214,11778,589,463,56579,Attack
22.81732652353763,TCP,192.168.1.107,192.168.1.174,6531,95,102,878259,Normal
20.715818998672297,UDP,192.168.1.76,192.168.1.23,64717,683,494,1472356,Normal
31.880277989040685,ICMP,192.168.1.221,192.168.1.75,24826,236,159,286022,Normal
94.64747948435745,UDP,192.168.1.221,192.168.1.209,2989,412,669,797499,Normal
33.946984007703065,TCP,192.168.1.123,192.168.1.207,2732,88,428,145727,Attack
51.77663210676625,UDP,192.168.1.138,192.168.1.224,57337,208,230,1380278,Attack
64.93118578490535,TCP,192.168.1.164,192.168.1.61,28239,6,889,1080919,Attack
92.87204650421306,TCP,192.168.1.96,192.168.1.76,6489,692,112,20493,Attack
41.78375186444173,TCP,192.168.1.103,192.168.1.146,8319,395,746,31050,Attack
45.12183285800394,UDP,192.168.1.251,192.168.1.97,40203,831,329,1145214,Normal
96.80636123796106,ICMP,192.168.1.116,192.168.1.152,53684,766,145,21989,Normal
35.71828764804662,TCP,192.168.1.194,192.168.1.40,41673,133,566,45277,Normal
4.443259448061465,UDP,192.168.1.220,192.168.1.33,31683,39,6,1459916,Attack
41.09266377987849,ICMP,192.168.1.82,192.168.1.87,61331,199,580,643308,Attack
88.14993239621002,UDP,192.168.1.61,192.168.1.154,15368,36,99,453163,Attack
58.46134113246553,UDP,192.168.1.54,192.168.1.2,23905,777,670,1218143,Normal
15.20067031624458,TCP,192.168.1.11,192.168.1.21,55579,903,123,422059,Attack
59.830158999533246,TCP,192.168.1.25,192.168.1.225,19843,123,971,1284621,Normal
60.82327431233014,UDP,192.168.1.243,192.168.1.78,8192,405,397,294386,Normal
76.1295602335745,UDP,192.168.1.173,192.168.1.38,39407,52,620,157318,Normal
11.987599731277331,TCP,192.168.1.124,192.168.1.61,33099,497,22,542684,Attack
58.87468783492354,ICMP,192.168.1.157,192.168.1.54,34988,404,228,1270784,Normal
34.07648875501973,ICMP,192.168.1.175,192.168.1.167,54376,572,818,481339,Normal
61.26855570411428,TCP,192.168.1.93,192.168.1.118,56522,345,570,1369953,Attack
13.71772311977032,TCP,192.168.1.96,192.168.1.10,12552,104,117,811944,Attack
93.92125179925043,ICMP,192.168.1.17,192.168.1.163,17328,171,116,183241,Normal
35.962535934627525,TCP,192.168.1.130,192.168.1.206,2390,153,777,778887,Attack
75.05746479015382,TCP,192.168.1.121,192.168.1.14,42927,527,64,685667,Normal
92.734044763793,TCP,192.168.1.252,192.168.1.60,28339,145,604,354999,Attack
44.36985812126777,ICMP,192.168.1.255,192.168.1.30,59651,705,364,123391,Attack
4.682648705021464,ICMP,192.168.1.111,192.168.1.252,59025,486,179,659260,Attack
67.03413700623659,UDP,192.168.1.151,192.168.1.199,49543,188,630,92349,Normal
55.31917610210401,TCP,192.168.1.50,192.168.1.130,4849,698,915,1335899,Normal
38.098489326184115,UDP,192.168.1.248,192.168.1.164,24621,179,442,368322,Attack
54.09633256169092,ICMP,192.168.1.81,192.168.1.14,57756,116,385,169058,Attack
52.76557537852569,ICMP,192.168.1.125,192.168.1.76,36544,231,767,251477,Attack
34.67315471665437,TCP,192.168.1.110,192.168.1.4,50653,556,376,643915,Attack
75.87619381116062,ICMP,192.168.1.32,192.168.1.18,30301,94,639,1435306,Attack
0.020665329126723364,UDP,192.168.1.159,192.168.1.90,37991,535,149,796058,Attack
35.266925402194225,ICMP,192.168.1.160,192.168.1.57,58644,596,958,963141,Attack
63.39892875946013,UDP,192.168.1.211,192.168.1.216,25079,66,363,806227,Attack
54.884188189882785,TCP,192.168.1.133,192.168.1.107,29068,226,947,459975,Attack
57.98795245385515,UDP,192.168.1.225,192.168.1.161,24798,169,132,133363,Attack
49.48839387338477,ICMP,192.168.1.120,192.168.1.67,49275,449,512,799661,Normal
35.877793257382784,ICMP,192.168.1.164,192.168.1.113,61984,586,250,274922,Normal
32.10352477863071,ICMP,192.168.1.79,192.168.1.156,48065,842,998,410880,Normal
98.4760065810664,TCP,192.168.1.100,192.168.1.101,5202,327,569,546384,Attack
24.380338771770372,UDP,192.168.1.219,192.168.1.196,4218,75,782,678756,Normal
17.825437395632747,ICMP,192.168.1.90,192.168.1.174,8438,786,490,123953,Attack
6.848420151033774,ICMP,192.168.1.34,192.168.1.72,48060,981,821,123208,Attack
47.686847413531986,UDP,192.168.1.198,192.168.1.207,41607,634,560,1231177,Attack
73.68205543060662,TCP,192.168.1.148,192.168.1.246,12173,466,602,756243,Attack
14.652834154852656,ICMP,192.168.1.210,192.168.1.180,54262,221,471,1296039,Normal
93.12113776046863,TCP,192.168.1.133,192.168.1.251,49591,679,113,114224,Normal
60.32143481819288,ICMP,192.168.1.104,192.168.1.27,48055,71,159,82515,Attack
5.915980130991105,UDP,192.168.1.119,192.168.1.66,16185,1013,662,725337,Attack
92.92448491613841,TCP,192.168.1.246,192.168.1.192,10942,534,320,531600,Attack
51.15462252651035,ICMP,192.168.1.106,192.168.1.59,41680,516,138,1323372,Attack
53.73466284636403,UDP,192.168.1.141,192.168.1.238,5196,650,527,1464823,Attack
10.737372888949581,TCP,192.168.1.197,192.168.1.217,22974,994,138,667768,Attack
84.48502718705686,ICMP,192.168.1.234,192.168.1.31,65132,788,64,381035,Normal
26.552373644806615,UDP,192.168.1.108,192.168.1.171,51942,846,538,1212378,Attack
44.5617842445246,TCP,192.168.1.125,192.168.1.255,11951,563,774,862870,Attack
40.764104150113,TCP,192.168.1.107,192.168.1.30,12195,586,154,1383631,Normal
20.649587920982338,UDP,192.168.1.83,192.168.1.28,55162,72,90,1436845,Normal
21.09126403024805,UDP,192.168.1.75,192.168.1.100,53048,1022,530,1196744,Attack
85.74334833486603,ICMP,192.168.1.53,192.168.1.185,33250,566,827,991898,Normal
91.05263331350524,TCP,192.168.1.142,192.168.1.11,9638,503,552,268734,Attack
23.951396128742374,TCP,192.168.1.177,192.168.1.207,26783,404,220,1262134,Normal
20.27807723523206,ICMP,192.168.1.193,192.168.1.235,28375,86,127,1165508,Normal
34.056035222932536,TCP,192.168.1.132,192.168.1.16,50870,821,27,441173,Attack
77.66905853246686,TCP,192.168.1.62,192.168.1.137,28719,94,93,840055,Attack
50.317308444329875,ICMP,192.168.1.172,192.168.1.170,56858,602,750,1442028,Attack
47.12075377426482,ICMP,192.168.1.228,192.168.1.98,56145,788,106,278300,Normal
65.40647742839661,UDP,192.168.1.236,192.168.1.25,56187,979,632,659238,Attack
33.896567131982394,TCP,192.168.1.59,192.168.1.210,46069,406,515,1247039,Normal
44.082960011188376,ICMP,192.168.1.116,192.168.1.198,32329,42,775,1345171,Normal
21.788114593059717,ICMP,192.168.1.86,192.168.1.221,7568,723,561,629983,Normal
69.30906855272401,UDP,192.168.1.248,192.168.1.168,19337,780,468,588245,Attack
65.42532718629461,TCP,192.168.1.240,192.168.1.180,48684,449,780,674685,Normal
42.66254783491369,TCP,192.168.1.26,192.168.1.228,33616,901,924,790393,Normal
71.67556537026654,UDP,192.168.1.98,192.168.1.101,2521,269,246,922189,Attack
70.87000538644894,ICMP,192.168.1.9,192.168.1.190,52320,1014,264,332469,Attack
59.81982249541778,TCP,192.168.1.143,192.168.1.130,62216,401,416,778516,Attack
72.98132766781585,UDP,192.168.1.200,192.168.1.46,27119,673,148,110735,Attack
19.858277441562468,ICMP,192.168.1.9,192.168.1.241,36065,640,943,28515,Attack
86.66373676922922,UDP,192.168.1.253,192.168.1.237,31337,180,802,505588,Normal
87.13701130367511,ICMP,192.168.1.249,192.168.1.248,40212,445,934,1425469,Attack
37.06287686848108,UDP,192.168.1.214,192.168.1.107,41662,1006,536,1272337,Attack
45.39842690357205,TCP,192.168.1.227,192.168.1.85,25066,293,118,1022793,Attack
99.45864907562252,UDP,192.168.1.227,192.168.1.101,47675,764,5,53523,Attack
73.54291579146333,UDP,192.168.1.218,192.168.1.56,17391,79,890,1238580,Attack
22.2590135454932,UDP,192.168.1.250,192.168.1.215,2622,155,820,358595,Attack
74.69519461552885,UDP,192.168.1.248,192.168.1.126,33036,632,352,211722,Attack
28.496493804993328,ICMP,192.168.1.212,192.168.1.241,38109,838,384,298457,Normal
57.50775362884942,ICMP,192.168.1.33,192.168.1.88,19530,765,43,72605,Normal
66.59200844783354,ICMP,192.168.1.74,192.168.1.223,36895,466,281,1352829,Attack
67.31571677578869,UDP,192.168.1.100,192.168.1.17,25905,41,802,768671,Normal
19.216316980738657,ICMP,192.168.1.221,192.168.1.124,53405,947,245,314739,Normal
10.122221942109855,TCP,192.168.1.178,192.168.1.179,7466,787,139,60061,Attack
82.10205290395312,TCP,192.168.1.243,192.168.1.138,10643,815,409,934414,Normal
15.382726325029605,UDP,192.168.1.57,192.168.1.26,53908,927,298,995581,Attack
9.39950456302453,TCP,192.168.1.240,192.168.1.246,29333,690,357,428084,Normal
85.76404002810011,ICMP,192.168.1.41,192.168.1.121,49834,658,756,212712,Normal
63.11431650395901,UDP,192.168.1.43,192.168.1.189,35707,766,817,511373,Normal
68.59117984579039,ICMP,192.168.1.7,192.168.1.7,62774,767,768,708516,Attack
13.786153859979377,TCP,192.168.1.57,192.168.1.131,50992,311,163,633125,Attack
94.06440189220191,TCP,192.168.1.222,192.168.1.90,39775,779,25,884815,Attack
97.4356098401715,ICMP,192.168.1.154,192.168.1.172,8026,394,252,1005740,Attack
65.12421329489729,ICMP,192.168.1.221,192.168.1.39,38689,428,136,615258,Normal
6.684481613557525,ICMP,192.168.1.249,192.168.1.227,9644,691,690,1200299,Attack
56.55446463758443,UDP,192.168.1.169,192.168.1.130,63154,649,604,1052424,Normal
46.194829984316165,TCP,192.168.1.68,192.168.1.170,23590,568,871,1349788,Normal
74.56673449499633,TCP,192.168.1.33,192.168.1.203,21689,885,570,692501,Normal
32.38789815064265,TCP,192.168.1.113,192.168.1.132,42667,350,434,460315,Attack
90.68794323415025,TCP,192.168.1.169,192.168.1.26,13712,457,406,1348361,Normal
25.773091284705473,UDP,192.168.1.255,192.168.1.31,39754,514,729,139929,Normal
21.026429057752416,TCP,192.168.1.102,192.168.1.122,53466,832,616,367529,Normal
4.8047695297250055,ICMP,192.168.1.205,192.168.1.139,34795,791,407,269906,Normal
23.451883524885865,ICMP,192.168.1.1,192.168.1.243,50998,501,376,887423,Normal
82.88210078672836,TCP,192.168.1.42,192.168.1.96,31011,891,33,304237,Attack
60.07780212954948,UDP,192.168.1.102,192.168.1.139,47052,652,389,1338860,Attack
79.45489142435508,TCP,192.168.1.84,192.168.1.36,57212,215,651,1448409,Attack
67.12407697689457,TCP,192.168.1.23,192.168.1.169,52626,919,905,332315,Attack
92.26504696906056,ICMP,192.168.1.109,192.168.1.156,37465,715,229,1096204,Normal
86.486111647107,TCP,192.168.1.170,192.168.1.60,46365,134,168,909234,Attack
61.17342106399819,UDP,192.168.1.180,192.168.1.227,50694,139,25,783100,Normal
65.7282320715589,TCP,192.168.1.165,192.168.1.227,64538,234,459,741854,Attack
96.14232745397445,TCP,192.168.1.140,192.168.1.206,48370,196,275,1429097,Normal
84.48643483751403,TCP,192.168.1.10,192.168.1.123,8375,879,858,169314,Attack
87.62375744328652,UDP,192.168.1.253,192.168.1.221,18369,620,148,397830,Normal
68.98914508428328,UDP,192.168.1.162,192.168.1.189,38909,551,265,1441771,Attack
70.25812149241331,ICMP,192.168.1.73,192.168.1.202,59982,750,374,554459,Normal
76.01066155539179,UDP,192.168.1.138,192.168.1.43,30250,981,422,1403219,Normal
6.197761748442499,TCP,192.168.1.192,192.168.1.23,14240,547,113,1084304,Normal
26.202395109546796,TCP,192.168.1.168,192.168.1.30,41158,631,598,860814,Attack
98.30170405248676,UDP,192.168.1.193,192.168.1.129,18574,620,896,938617,Normal
33.70152779085447,TCP,192.168.1.38,192.168.1.123,42389,927,340,2232,Attack
88.42958674751408,UDP,192.168.1.87,192.168.1.175,36250,980,912,772522,Normal
43.77420938845064,UDP,192.168.1.46,192.168.1.241,55528,653,873,520653,Attack
30.91913339407475,UDP,192.168.1.230,192.168.1.3,14014,350,309,1436779,Normal
86.73727604184519,ICMP,192.168.1.31,192.168.1.17,40955,441,893,447691,Attack
29.007514150076695,TCP,192.168.1.148,192.168.1.3,38076,928,343,861867,Attack
15.317861936858513,UDP,192.168.1.113,192.168.1.197,40445,689,816,283666,Normal
91.46819798667944,UDP,192.168.1.153,192.168.1.60,57252,524,535,577082,Normal
83.53850815521663,ICMP,192.168.1.232,192.168.1.35,45291,908,315,485753,Normal
75.38704860739439,ICMP,192.168.1.244,192.168.1.115,60783,619,189,712246,Normal
48.2463384789577,UDP,192.168.1.252,192.168.1.203,14799,1001,29,1455845,Attack
30.55043500664033,ICMP,192.168.1.75,192.168.1.183,58938,952,208,79270,Normal
5.431490909221459,ICMP,192.168.1.107,192.168.1.37,2322,406,195,1189990,Normal
48.99971118937343,TCP,192.168.1.67,192.168.1.180,42796,780,389,136020,Normal
50.16109207970938,UDP,192.168.1.41,192.168.1.171,42469,736,277,357907,Normal
11.276576751157553,ICMP,192.168.1.169,192.168.1.15,17744,913,439,889022,Attack
78.88643295539552,ICMP,192.168.1.235,192.168.1.253,38959,971,210,261803,Normal
59.31274826949904,UDP,192.168.1.90,192.168.1.208,12619,773,172,1169113,Attack
80.98520660667585,ICMP,192.168.1.106,192.168.1.30,35404,758,421,1452658,Normal
70.04588694483971,TCP,192.168.1.206,192.168.1.227,59989,86,504,747681,Normal
5.006440341979667,ICMP,192.168.1.159,192.168.1.249,46428,726,125,1287915,Normal
63.811998219297095,TCP,192.168.1.195,192.168.1.226,17868,768,577,1487560,Attack
71.13195472787136,UDP,192.168.1.19,192.168.1.176,56104,301,612,187729,Attack
26.648190419242248,TCP,192.168.1.241,192.168.1.105,23945,272,789,491850,Normal
98.68158379510615,ICMP,192.168.1.64,192.168.1.203,12101,130,194,724618,Normal
97.521300146969,ICMP,192.168.1.56,192.168.1.84,23477,596,159,419326,Attack
55.453545785728565,TCP,192.168.1.214,192.168.1.126,57176,569,652,533501,Attack
91.61471930685967,TCP,192.168.1.207,192.168.1.124,56073,823,553,946745,Attack
71.4237095565473,TCP,192.168.1.25,192.168.1.87,54075,940,946,434325,Normal
39.070666379508346,TCP,192.168.1.204,192.168.1.50,12669,345,147,794507,Normal
55.88587394227067,UDP,192.168.1.17,192.168.1.43,36730,436,35,1044449,Attack
60.14576029164411,UDP,192.168.1.1,192.168.1.90,46910,731,850,561408,Attack
53.3224564317317,UDP,192.168.1.5,192.168.1.106,46831,673,241,734311,Normal
76.9297647687791,UDP,192.168.1.14,192.168.1.4,4582,671,671,959807,Attack
4.634436897782712,TCP,192.168.1.64,192.168.1.135,51604,348,458,1169730,Attack
34.50008059751744,ICMP,192.168.1.165,192.168.1.158,52309,207,671,411962,Attack
98.37519320056,ICMP,192.168.1.110,192.168.1.115,58092,844,977,636864,Normal
69.52779328056803,ICMP,192.168.1.168,192.168.1.90,11973,992,265,227453,Normal
3.562357845251818,ICMP,192.168.1.231,192.168.1.194,62478,734,509,290701,Attack
33.68639478900683,ICMP,192.168.1.249,192.168.1.245,31430,64,761,571493,Normal
49.3756001383088,ICMP,192.168.1.8,192.168.1.193,25222,513,695,595529,Attack
97.37577695863143,TCP,192.168.1.25,192.168.1.223,23166,195,978,106475,Attack
0.4317349072245569,TCP,192.168.1.109,192.168.1.163,20201,807,210,720521,Attack
4.3011308174036085,ICMP,192.168.1.11,192.168.1.230,13375,620,389,1052859,Attack
92.64641720442455,ICMP,192.168.1.252,192.168.1.129,63200,872,397,876507,Attack
57.832509168389294,TCP,192.168.1.158,192.168.1.237,45451,334,495,1081099,Attack
92.78936814386323,TCP,192.168.1.50,192.168.1.58,33062,41,456,494958,Attack
61.0211057889577,ICMP,192.168.1.175,192.168.1.62,16667,868,749,524478,Attack
44.98738081838556,ICMP,192.168.1.244,192.168.1.154,10579,719,481,1177325,Attack
16.759799644660887,TCP,192.168.1.44,192.168.1.190,23746,475,536,1492518,Attack
84.20744684235886,UDP,192.168.1.146,192.168.1.144,55650,563,336,144968,Attack
51.55077425287313,UDP,192.168.1.49,192.168.1.96,21368,981,50,1181458,Attack
57.385300618014355,TCP,192.168.1.1,192.168.1.249,29179,669,407,366099,Attack
76.32827525142315,TCP,192.168.1.67,192.168.1.148,52359,383,131,1317735,Attack
62.528623631284255,UDP,192.168.1.101,192.168.1.121,21840,359,748,1176557,Normal
72.70730577395678,UDP,192.168.1.254,192.168.1.188,36920,192,588,927616,Attack
89.49339115699189,ICMP,192.168.1.242,192.168.1.42,22423,199,140,1103207,Normal
29.425392642632776,TCP,192.168.1.165,192.168.1.72,13100,1004,863,1004207,Normal
83.38957370272361,TCP,192.168.1.196,192.168.1.157,36412,764,47,1304,Normal
72.95926932575122,UDP,192.168.1.88,192.168.1.16,5506,354,684,348680,Attack
15.525211905849856,TCP,192.168.1.65,192.168.1.45,16859,150,346,78627,Normal
95.65886123177492,TCP,192.168.1.143,192.168.1.19,18276,193,44,236537,Attack
57.04454894248423,TCP,192.168.1.195,192.168.1.254,63745,1001,704,781124,Attack
90.30486521864847,ICMP,192.168.1.102,192.168.1.135,33794,192,636,195312,Attack
64.244562506023,ICMP,192.168.1.54,192.168.1.133,21150,263,587,769236,Attack
65.82958623334956,ICMP,192.168.1.159,192.168.1.66,40169,888,539,204557,Attack
81.25989695019831,ICMP,192.168.1.43,192.168.1.81,43357,81,466,1273308,Attack
71.57768512243457,UDP,192.168.1.76,192.168.1.179,15333,327,991,236967,Attack
73.33621906830166,ICMP,192.168.1.136,192.168.1.54,13980,748,381,1397858,Attack
99.14829371114618,TCP,192.168.1.163,192.168.1.150,10834,88,693,577918,Attack
58.59132104977165,TCP,192.168.1.217,192.168.1.77,3124,410,30,1125424,Attack
33.58692689463633,TCP,192.168.1.79,192.168.1.78,10016,419,588,594759,Attack
94.60613847540286,ICMP,192.168.1.62,192.168.1.38,1174,113,450,681277,Attack
